Reading records: 247ms
Depth 13, Axis 1: lon=-0.469746, lat=49.279758
Depth 14, Axis 0: lon=-0.515371, lat=49.268137
Depth 13, Axis 1: lon=-0.361171, lat=49.278545
Depth 11, Axis 1: lon=-0.143580, lat=49.263060
Depth 12, Axis 0: lon=-0.222208, lat=49.236709
Depth 13, Axis 1: lon=-0.282808, lat=49.261935
Depth 14, Axis 0: lon=-0.335823, lat=49.257513
Depth 13, Axis 1: lon=-0.190263, lat=49.259488
Depth 12, Axis 0: lon=-0.234391, lat=49.264521
Depth 13, Axis 1: lon=-0.298610, lat=49.276169
Depth 14, Axis 0: lon=-0.262792, lat=49.270929
Depth 13, Axis 1: lon=-0.212992, lat=49.266813
Depth 10, Axis 0: lon=-0.452157, lat=49.320345
Depth 11, Axis 1: lon=-0.503864, lat=49.299755
Depth 12, Axis 0: lon=-0.503265, lat=49.285448
Depth 13, Axis 1: lon=-0.528392, lat=49.297305
Depth 14, Axis 0: lon=-0.543359, lat=49.285969
Depth 13, Axis 1: lon=-0.466755, lat=49.297640
Depth 12, Axis 0: lon=-0.490383, lat=49.308678
Depth 13, Axis 1: lon=-0.525749, lat=49.332984
Depth 14, Axis 0: lon=-0.508380, lat=49.316234
Depth 13, Axis 1: lon=-0.484470, lat=49.330134
Depth 11, Axis 1: lon=-0.332130, lat=49.301098
Depth 12, Axis 0: lon=-0.350129, lat=49.288201
Depth 13, Axis 1: lon=-0.387778, lat=49.292324
Depth 14, Axis 0: lon=-0.438986, lat=49.288000
Depth 13, Axis 1: lon=-0.126158, lat=49.283590
Depth 12, Axis 0: lon=-0.379695, lat=49.313659
Depth 13, Axis 1: lon=-0.419034, lat=49.316348
Depth 13, Axis 1: lon=-0.357908, lat=49.307796
Depth 5, Axis 1: lon=-0.074733, lat=49.136729
Depth 6, Axis 0: lon=0.650056, lat=49.019541
Depth 7, Axis 1: lon=0.220201, lat=48.989150
Depth 8, Axis 0: lon=0.185122, lat=48.813688
Depth 9, Axis 1: lon=-0.106634, lat=48.874647
Depth 10, Axis 0: lon=0.001256, lat=48.412600
Depth 11, Axis 1: lon=-0.049244, lat=48.849252
Depth 12, Axis 0: lon=-0.021470, lat=48.836241
Depth 13, Axis 1: lon=-0.078539, lat=48.833490
Depth 14, Axis 0: lon=-0.081988, lat=48.812212
Depth 13, Axis 1: lon=0.000786, lat=43.135448
Depth 12, Axis 0: lon=-0.022367, lat=48.854852
Depth 13, Axis 1: lon=-0.110187, lat=48.856719
Depth 14, Axis 0: lon=-0.069954, lat=48.856099
Depth 13, Axis 1: lon=-0.000943, lat=48.861727
Depth 11, Axis 1: lon=0.138913, lat=48.847961
Depth 12, Axis 0: lon=0.152708, lat=48.805613
Depth 13, Axis 1: lon=0.089674, lat=48.829511
Depth 14, Axis 0: lon=0.045953, lat=48.810019
Depth 13, Axis 1: lon=0.154378, lat=48.835560
Depth 12, Axis 0: lon=0.099160, lat=48.851344
Depth 13, Axis 1: lon=0.084134, lat=48.871565
Depth 14, Axis 0: lon=0.032970, lat=48.868344
Depth 13, Axis 1: lon=0.168104, lat=48.864901
Depth 10, Axis 0: lon=0.030820, lat=48.884352
Depth 11, Axis 1: lon=-0.036801, lat=48.927365
Depth 12, Axis 0: lon=-0.056775, lat=48.876038
Depth 13, Axis 1: lon=-0.081375, lat=48.924416
Depth 14, Axis 0: lon=-0.071049, lat=48.896411
Depth 13, Axis 1: lon=-0.016802, lat=48.912966
Depth 12, Axis 0: lon=-0.045529, lat=48.950603
Depth 13, Axis 1: lon=-0.069929, lat=48.975188
Depth 14, Axis 0: lon=-0.096301, lat=48.948570
Depth 13, Axis 1: lon=-0.002584, lat=48.947055
Depth 11, Axis 1: lon=0.055916, lat=48.960561
Depth 12, Axis 0: lon=0.162807, lat=48.956927
Depth 13, Axis 1: lon=0.139866, lat=48.924012
Depth 14, Axis 0: lon=0.075155, lat=48.902899
Depth 13, Axis 1: lon=0.166657, lat=48.941261
Depth 12, Axis 0: lon=0.111997, lat=48.963042
Depth 13, Axis 1: lon=0.097290, lat=48.988044
Depth 14, Axis 0: lon=0.068188, lat=48.986388
Depth 13, Axis 1: lon=0.129352, lat=48.983807
Depth 9, Axis 1: lon=0.217172, lat=48.896846
Depth 10, Axis 0: lon=0.430830, lat=48.832705
Depth 11, Axis 1: lon=0.398069, lat=48.854318
Depth 12, Axis 0: lon=0.263345, lat=48.828419
Depth 13, Axis 1: lon=0.239431, lat=48.851570
Depth 14, Axis 0: lon=0.232230, lat=48.802646
Depth 13, Axis 1: lon=0.312058, lat=48.814003
Depth 12, Axis 0: lon=0.285411, lat=48.863501
Depth 13, Axis 1: lon=0.234994, lat=48.879808
Depth 14, Axis 0: lon=0.206240, lat=48.874689
Depth 13, Axis 1: lon=0.397141, lat=48.889840
Depth 11, Axis 1: lon=0.500538, lat=48.865601
Depth 12, Axis 0: lon=0.607453, lat=48.813735
Depth 13, Axis 1: lon=0.601330, lat=48.851404
Depth 14, Axis 0: lon=0.455260, lat=48.832664
Depth 13, Axis 1: lon=0.642640, lat=48.847560
Depth 12, Axis 0: lon=0.499677, lat=48.890770
Depth 13, Axis 1: lon=0.454341, lat=48.890425
Depth 14, Axis 0: lon=0.452872, lat=48.866119
Depth 13, Axis 1: lon=0.557739, lat=48.893890
Depth 10, Axis 0: lon=0.382904, lat=48.930231
Depth 11, Axis 1: lon=0.377155, lat=48.949534
Depth 12, Axis 0: lon=0.264886, lat=48.905526
Depth 13, Axis 1: lon=0.259854, lat=48.930611
Depth 14, Axis 0: lon=0.201466, lat=48.925319
Depth 13, Axis 1: lon=0.308606, lat=48.936027
Depth 12, Axis 0: lon=0.321812, lat=48.972764
Depth 13, Axis 1: lon=0.193187, lat=48.983105
Depth 14, Axis 0: lon=0.212804, lat=48.957179
Depth 13, Axis 1: lon=0.347321, lat=48.961762
Depth 11, Axis 1: lon=0.568723, lat=48.933624
Depth 12, Axis 0: lon=0.505505, lat=48.913114
Depth 13, Axis 1: lon=0.469894, lat=48.915915
Depth 14, Axis 0: lon=0.426335, lat=48.907774
Depth 13, Axis 1: lon=0.519781, lat=48.932320
Depth 12, Axis 0: lon=0.530797, lat=48.947483
Depth 13, Axis 1: lon=0.469334, lat=48.938371
Depth 13, Axis 1: lon=0.612891, lat=48.945685
Depth 8, Axis 0: lon=0.256740, lat=49.072548
Depth 9, Axis 1: lon=0.080425, lat=49.066387
Depth 10, Axis 0: lon=0.049754, lat=49.042471
Depth 11, Axis 1: lon=0.002964, lat=49.035598
Depth 12, Axis 0: lon=0.002799, lat=49.021675
Depth 13, Axis 1: lon=-0.035454, lat=49.014303
Depth 14, Axis 0: lon=-0.074547, lat=49.006993
Depth 13, Axis 1: lon=0.040653, lat=49.006759
Depth 12, Axis 0: lon=-0.044252, lat=49.036102
Depth 13, Axis 1: lon=-0.056252, lat=49.062201
Depth 14, Axis 0: lon=-0.100279, lat=49.052173
Depth 13, Axis 1: lon=-0.016599, lat=49.055948
Depth 11, Axis 1: lon=0.233791, lat=49.027139
Depth 12, Axis 0: lon=0.165587, lat=49.005535
Depth 13, Axis 1: lon=0.132567, lat=49.015073
Depth 14, Axis 0: lon=0.089708, lat=49.012474
Depth 13, Axis 1: lon=0.202238, lat=49.014575
Depth 12, Axis 0: lon=0.129163, lat=49.031396
Depth 13, Axis 1: lon=0.100653, lat=49.056933
Depth 14, Axis 0: lon=0.092460, lat=49.034061
Depth 13, Axis 1: lon=0.239198, lat=49.057014
Depth 10, Axis 0: lon=0.027541, lat=49.127533
Depth 11, Axis 1: lon=-0.092960, lat=49.111362
Depth 12, Axis 0: lon=-0.070591, lat=49.079201
Depth 13, Axis 1: lon=-0.076415, lat=49.102399
Depth 14, Axis 0: lon=-0.105421, lat=49.085310
Depth 13, Axis 1: lon=0.012475, lat=49.109231
Depth 12, Axis 0: lon=-0.009064, lat=49.135602
Depth 13, Axis 1: lon=-0.028916, lat=49.118419
Depth 14, Axis 0: lon=-0.109244, lat=49.113038
Depth 13, Axis 1: lon=0.020256, lat=49.123521
Depth 11, Axis 1: lon=0.086938, lat=49.102917
Depth 12, Axis 0: lon=0.207477, lat=49.079671
Depth 13, Axis 1: lon=0.078506, lat=49.083641
Depth 14, Axis 0: lon=0.129880, lat=49.070182
Depth 13, Axis 1: lon=0.240044, lat=49.093202
Depth 12, Axis 0: lon=0.044938, lat=49.118604
Depth 13, Axis 1: lon=0.043247, lat=49.107435
Depth 13, Axis 1: lon=0.223977, lat=49.110971
Depth 9, Axis 1: lon=0.307053, lat=49.069951
Depth 10, Axis 0: lon=0.410080, lat=49.048511
Depth 11, Axis 1: lon=0.390520, lat=49.026067
Depth 12, Axis 0: lon=0.346492, lat=48.996144
Depth 13, Axis 1: lon=0.264241, lat=48.997572
Depth 14, Axis 0: lon=0.306287, lat=48.993606
Depth 13, Axis 1: lon=0.391607, lat=48.998526
Depth 12, Axis 0: lon=0.323201, lat=49.043950
Depth 13, Axis 1: lon=0.298274, lat=49.048800
Depth 14, Axis 0: lon=0.274346, lat=49.034900
Depth 13, Axis 1: lon=0.351159, lat=49.031636
Depth 11, Axis 1: lon=0.568519, lat=49.028906
Depth 12, Axis 0: lon=0.566179, lat=48.989497
Depth 13, Axis 1: lon=0.460760, lat=49.018341
Depth 14, Axis 0: lon=0.494683, lat=49.015908
Depth 13, Axis 1: lon=0.624977, lat=48.997517
Depth 12, Axis 0: lon=0.575280, lat=49.051678
Depth 13, Axis 1: lon=0.514900, lat=49.062951
Depth 14, Axis 0: lon=0.470664, lat=49.049462
Depth 13, Axis 1: lon=0.611499, lat=49.056069
Depth 10, Axis 0: lon=0.467251, lat=49.120615
Depth 11, Axis 1: lon=0.317738, lat=49.098637
Depth 12, Axis 0: lon=0.383245, lat=49.085756
Depth 13, Axis 1: lon=0.284074, lat=49.088938
Depth 14, Axis 0: lon=0.332055, lat=49.083206
Depth 13, Axis 1: lon=0.453962, lat=49.081285
Depth 12, Axis 0: lon=0.381514, lat=49.114228
Depth 13, Axis 1: lon=0.284818, lat=49.123690
Depth 14, Axis 0: lon=0.329338, lat=49.120817
Depth 13, Axis 1: lon=0.444630, lat=49.133119
Depth 11, Axis 1: lon=0.621040, lat=49.117562
Depth 12, Axis 0: lon=0.545933, lat=49.076370
Depth 13, Axis 1: lon=0.521220, lat=49.107267
Depth 14, Axis 0: lon=0.487772, lat=49.101616
Depth 13, Axis 1: lon=0.623250, lat=49.100956
Depth 12, Axis 0: lon=0.525164, lat=49.128547
Depth 13, Axis 1: lon=0.503148, lat=49.122763
Depth 13, Axis 1: lon=0.564025, lat=49.129800
Depth 7, Axis 1: lon=1.078021, lat=49.014047
Depth 8, Axis 0: lon=1.118280, lat=48.844519
Depth 9, Axis 1: lon=0.697650, lat=48.927026
Depth 10, Axis 0: lon=0.902134, lat=48.913836
Depth 11, Axis 1: lon=0.857041, lat=48.845603
Depth 12, Axis 0: lon=0.734805, lat=48.840006
Depth 13, Axis 1: lon=0.655491, lat=48.829977
Depth 14, Axis 0: lon=0.688670, lat=48.814659
Depth 13, Axis 1: lon=0.749973, lat=48.816379
Depth 12, Axis 0: lon=0.837748, lat=48.909305
Depth 13, Axis 1: lon=0.683083, lat=48.898682
Depth 14, Axis 0: lon=0.744713, lat=48.875750
Depth 13, Axis 1: lon=0.843859, lat=48.889226
Depth 11, Axis 1: lon=1.089335, lat=48.866559
Depth 12, Axis 0: lon=0.965136, lat=48.829682
Depth 13, Axis 1: lon=0.955670, lat=48.866559
Depth 14, Axis 0: lon=0.935412, lat=48.812978
Depth 13, Axis 1: lon=1.000159, lat=48.843746
Depth 12, Axis 0: lon=1.042585, lat=48.912360
Depth 13, Axis 1: lon=0.945138, lat=48.925232
Depth 14, Axis 0: lon=1.013544, lat=48.920717
Depth 13, Axis 1: lon=1.109804, lat=48.901383
Depth 10, Axis 0: lon=0.943607, lat=48.992950
Depth 11, Axis 1: lon=0.770442, lat=48.983682
Depth 12, Axis 0: lon=0.827902, lat=48.976037
Depth 13, Axis 1: lon=0.723606, lat=48.981968
Depth 14, Axis 0: lon=0.721154, lat=48.954010
Depth 13, Axis 1: lon=0.924211, lat=48.953051
Depth 12, Axis 0: lon=0.891420, lat=49.005750
Depth 13, Axis 1: lon=0.674047, lat=48.999213
Depth 14, Axis 0: lon=0.867329, lat=48.995119
Depth 13, Axis 1: lon=0.917488, lat=48.995560
Depth 11, Axis 1: lon=1.006146, lat=48.985576
Depth 12, Axis 0: lon=1.033455, lat=48.961202
Depth 13, Axis 1: lon=1.007869, lat=48.959788
Depth 14, Axis 0: lon=1.023635, lat=48.940090
Depth 13, Axis 1: lon=1.054840, lat=48.929699
Depth 12, Axis 0: lon=1.052479, lat=48.992235
Depth 13, Axis 1: lon=0.962118, lat=48.986767
Depth 13, Axis 1: lon=1.090382, lat=48.991501
Depth 9, Axis 1: lon=1.444543, lat=48.934115
Depth 10, Axis 0: lon=1.294842, lat=48.869955
Depth 11, Axis 1: lon=1.200206, lat=48.880841
Depth 12, Axis 0: lon=1.242974, lat=48.865128
Depth 13, Axis 1: lon=1.165627, lat=48.847902
Depth 14, Axis 0: lon=1.183840, lat=48.827792
Depth 13, Axis 1: lon=1.262644, lat=48.825354
Depth 12, Axis 0: lon=1.271269, lat=48.930558
Depth 13, Axis 1: lon=1.164074, lat=48.908597
Depth 14, Axis 0: lon=1.141992, lat=48.885061
Depth 13, Axis 1: lon=1.275051, lat=48.904490
Depth 11, Axis 1: lon=1.445247, lat=48.884673
Depth 12, Axis 0: lon=1.366427, lat=48.850077
Depth 13, Axis 1: lon=1.347336, lat=48.875949
Depth 14, Axis 0: lon=1.332432, lat=48.821526
Depth 13, Axis 1: lon=1.413553, lat=48.870561
Depth 12, Axis 0: lon=1.368387, lat=48.887021
Depth 13, Axis 1: lon=1.321767, lat=48.925877
Depth 14, Axis 0: lon=1.332126, lat=48.902296
Depth 13, Axis 1: lon=1.430088, lat=48.909117
Depth 10, Axis 0: lon=1.341602, lat=48.946692
Depth 11, Axis 1: lon=1.332187, lat=48.967172
Depth 12, Axis 0: lon=1.287019, lat=48.957055
Depth 13, Axis 1: lon=1.254355, lat=48.949372
Depth 14, Axis 0: lon=1.191666, lat=48.937836
Depth 13, Axis 1: lon=1.307907, lat=48.949606
Depth 12, Axis 0: lon=1.262358, lat=49.000101
Depth 13, Axis 1: lon=1.158549, lat=48.987439
Depth 14, Axis 0: lon=1.195456, lat=48.984577
Depth 13, Axis 1: lon=1.307370, lat=49.005330
Depth 11, Axis 1: lon=1.385462, lat=48.996990
Depth 12, Axis 0: lon=1.439427, lat=48.966262
Depth 13, Axis 1: lon=1.400205, lat=48.985415
Depth 14, Axis 0: lon=1.392381, lat=48.958762
Depth 13, Axis 1: lon=1.474197, lat=48.959887
Depth 12, Axis 0: lon=1.426117, lat=49.005486
Depth 13, Axis 1: lon=1.352650, lat=49.011306
Depth 13, Axis 1: lon=1.455048, lat=49.010975
Depth 8, Axis 0: lon=1.113993, lat=49.095135
Depth 9, Axis 1: lon=1.077793, lat=49.081664
Depth 10, Axis 0: lon=0.926399, lat=49.023526
Depth 11, Axis 1: lon=0.853223, lat=49.038773
Depth 12, Axis 0: lon=0.836116, lat=49.014283
Depth 13, Axis 1: lon=0.704808, lat=49.038488
Depth 14, Axis 0: lon=0.653061, lat=49.037244
Depth 13, Axis 1: lon=0.891773, lat=49.025023
Depth 12, Axis 0: lon=0.757759, lat=49.057976
Depth 13, Axis 1: lon=0.665264, lat=49.065285
Depth 14, Axis 0: lon=0.702339, lat=49.060064
Depth 13, Axis 1: lon=0.800221, lat=49.039625
Depth 11, Axis 1: lon=1.078623, lat=49.050991
Depth 12, Axis 0: lon=1.036566, lat=49.023916
Depth 13, Axis 1: lon=1.023195, lat=49.047220
Depth 14, Axis 0: lon=0.984488, lat=49.022782
Depth 13, Axis 1: lon=1.093141, lat=49.031971
Depth 12, Axis 0: lon=1.021460, lat=49.073637
Depth 13, Axis 1: lon=0.965203, lat=49.075636
Depth 14, Axis 0: lon=0.987357, lat=49.071981
Depth 13, Axis 1: lon=1.076422, lat=49.066116
Depth 10, Axis 0: lon=0.937302, lat=49.110281
Depth 11, Axis 1: lon=0.703640, lat=49.112202
Depth 12, Axis 0: lon=0.781418, lat=49.095684
Depth 13, Axis 1: lon=0.739995, lat=49.107526
Depth 14, Axis 0: lon=0.683837, lat=49.087517
Depth 13, Axis 1: lon=0.889438, lat=49.091310
Depth 12, Axis 0: lon=0.835215, lat=49.124769
Depth 13, Axis 1: lon=0.741991, lat=49.132511
Depth 14, Axis 0: lon=0.666435, lat=49.114175
Depth 13, Axis 1: lon=0.875208, lat=49.131287
Depth 11, Axis 1: lon=1.056553, lat=49.116099
Depth 12, Axis 0: lon=1.043578, lat=49.090865
Depth 13, Axis 1: lon=1.004869, lat=49.106268
Depth 14, Axis 0: lon=0.971911, lat=49.097479
Depth 13, Axis 1: lon=1.107857, lat=49.111006
Depth 12, Axis 0: lon=1.033886, lat=49.132337
Depth 13, Axis 1: lon=0.996066, lat=49.128871
Depth 13, Axis 1: lon=1.091298, lat=49.128875
Depth 9, Axis 1: lon=1.259769, lat=49.076003
Depth 10, Axis 0: lon=1.297037, lat=49.066392
Depth 11, Axis 1: lon=1.250642, lat=49.036238
Depth 12, Axis 0: lon=1.210265, lat=49.034419
Depth 13, Axis 1: lon=1.200921, lat=49.026293
Depth 14, Axis 0: lon=1.143854, lat=49.017942
Depth 13, Axis 1: lon=1.259372, lat=49.019641
Depth 12, Axis 0: lon=1.225061, lat=49.048464
Depth 13, Axis 1: lon=1.117059, lat=49.055341
Depth 14, Axis 0: lon=1.160713, lat=49.048440
Depth 13, Axis 1: lon=1.285631, lat=49.048647
Depth 11, Axis 1: lon=1.368930, lat=49.038328
Depth 12, Axis 0: lon=1.387070, lat=49.018998
Depth 13, Axis 1: lon=1.329486, lat=49.035696
Depth 14, Axis 0: lon=1.342557, lat=49.026695
Depth 13, Axis 1: lon=1.399351, lat=49.022157
Depth 12, Axis 0: lon=1.388912, lat=49.060076
Depth 13, Axis 1: lon=1.373430, lat=49.063654
Depth 14, Axis 0: lon=1.319337, lat=49.043197
Depth 13, Axis 1: lon=1.425105, lat=49.045207
Depth 10, Axis 0: lon=1.318051, lat=49.078248
Depth 11, Axis 1: lon=1.298016, lat=49.102221
Depth 12, Axis 0: lon=1.202133, lat=49.097474
Depth 13, Axis 1: lon=1.156799, lat=49.101821
Depth 14, Axis 0: lon=1.130259, lat=49.078661
Depth 13, Axis 1: lon=1.203693, lat=49.083756
Depth 12, Axis 0: lon=1.224468, lat=49.133687
Depth 13, Axis 1: lon=1.182175, lat=49.130930
Depth 14, Axis 0: lon=1.217367, lat=49.119425
Depth 13, Axis 1: lon=1.268225, lat=49.105767
Depth 11, Axis 1: lon=1.433361, lat=49.123684
Depth 12, Axis 0: lon=1.363803, lat=49.105450
Depth 13, Axis 1: lon=1.329327, lat=49.106769
Depth 14, Axis 0: lon=1.342571, lat=49.094287
Depth 13, Axis 1: lon=1.403877, lat=49.115105
Depth 12, Axis 0: lon=1.382191, lat=49.127785
Depth 13, Axis 1: lon=1.331118, lat=49.127877
Depth 13, Axis 1: lon=1.465245, lat=49.129798
Depth 6, Axis 0: lon=0.700056, lat=49.238907
Depth 7, Axis 1: lon=0.053741, lat=49.249195
Depth 8, Axis 0: lon=0.347231, lat=49.163472
Depth 9, Axis 1: lon=0.238101, lat=49.202498
Depth 10, Axis 0: lon=0.104426, lat=49.150121
Depth 11, Axis 1: lon=-0.068897, lat=49.176340
Depth 12, Axis 0: lon=0.059735, lat=49.149071
Depth 13, Axis 1: lon=-0.003537, lat=49.170709
Depth 14, Axis 0: lon=0.027013, lat=49.139549
Depth 13, Axis 1: lon=0.069327, lat=49.168821
Depth 12, Axis 0: lon=0.033860, lat=49.188005
Depth 13, Axis 1: lon=-0.047715, lat=49.196388
Depth 14, Axis 0: lon=-0.001489, lat=49.194700
Depth 13, Axis 1: lon=0.056104, lat=49.179856
Depth 11, Axis 1: lon=0.250689, lat=49.169326
Depth 12, Axis 0: lon=0.290982, lat=49.165698
Depth 13, Axis 1: lon=0.238186, lat=49.147742
Depth 14, Axis 0: lon=0.184952, lat=49.146678
Depth 13, Axis 1: lon=0.322610, lat=49.153802
Depth 12, Axis 0: lon=0.210392, lat=49.178510
Depth 13, Axis 1: lon=0.196009, lat=49.201285
Depth 14, Axis 0: lon=0.146834, lat=49.179143
Depth 13, Axis 1: lon=0.270828, lat=49.188886
Depth 10, Axis 0: lon=0.027489, lat=49.244438
Depth 11, Axis 1: lon=-0.046720, lat=49.229613
Depth 12, Axis 0: lon=-0.013747, lat=49.219377
Depth 13, Axis 1: lon=-0.105527, lat=49.222865
Depth 14, Axis 0: lon=-0.066825, lat=49.213314
Depth 13, Axis 1: lon=0.020488, lat=49.211172
Depth 12, Axis 0: lon=-0.014566, lat=49.231576
Depth 13, Axis 1: lon=-0.106517, lat=49.244572
Depth 14, Axis 0: lon=-0.074357, lat=49.237437
Depth 13, Axis 1: lon=0.010586, lat=49.238551
Depth 11, Axis 1: lon=0.109640, lat=49.237558
Depth 12, Axis 0: lon=0.135849, lat=49.204164
Depth 13, Axis 1: lon=0.093792, lat=49.217308
Depth 14, Axis 0: lon=0.057813, lat=49.203691
Depth 13, Axis 1: lon=0.274456, lat=49.211989
Depth 12, Axis 0: lon=0.172726, lat=49.240346
Depth 13, Axis 1: lon=0.140540, lat=49.240674
Depth 13, Axis 1: lon=0.232928, lat=49.243716
Depth 9, Axis 1: lon=0.348906, lat=49.197448
Depth 10, Axis 0: lon=0.564106, lat=49.192049
Depth 11, Axis 1: lon=0.547834, lat=49.171862
Depth 12, Axis 0: lon=0.440605, lat=49.162618
Depth 13, Axis 1: lon=0.407544, lat=49.171465
Depth 14, Axis 0: lon=0.409239, lat=49.140891
Depth 13, Axis 1: lon=0.500237, lat=49.143629
Depth 12, Axis 0: lon=0.474816, lat=49.178257
Depth 13, Axis 1: lon=0.430278, lat=49.196513
Depth 14, Axis 0: lon=0.376651, lat=49.172271
Depth 13, Axis 1: lon=0.508672, lat=49.194247
Depth 11, Axis 1: lon=0.618131, lat=49.171099
Depth 12, Axis 0: lon=0.647440, lat=49.155198
Depth 13, Axis 1: lon=0.581359, lat=49.154899
Depth 14, Axis 0: lon=0.623345, lat=49.136928
Depth 13, Axis 1: lon=0.671157, lat=49.142347
Depth 12, Axis 0: lon=0.660045, lat=49.182737
Depth 13, Axis 1: lon=0.596467, lat=49.195534
Depth 14, Axis 0: lon=0.596190, lat=49.177159
Depth 13, Axis 1: lon=0.669100, lat=49.173908
Depth 10, Axis 0: lon=0.572350, lat=49.242978
Depth 11, Axis 1: lon=0.446272, lat=49.223353
Depth 12, Axis 0: lon=0.534967, lat=49.206137
Depth 13, Axis 1: lon=0.513388, lat=49.211607
Depth 14, Axis 0: lon=0.467385, lat=49.201099
Depth 13, Axis 1: lon=0.565961, lat=49.209522
Depth 12, Axis 0: lon=0.508537, lat=49.232362
Depth 13, Axis 1: lon=0.420707, lat=49.248428
Depth 14, Axis 0: lon=0.359018, lat=49.240277
Depth 13, Axis 1: lon=0.560812, lat=49.225318
Depth 11, Axis 1: lon=0.698858, lat=49.227481
Depth 12, Axis 0: lon=0.632634, lat=49.207076
Depth 13, Axis 1: lon=0.619089, lat=49.225993
Depth 14, Axis 0: lon=0.601021, lat=49.212156
Depth 13, Axis 1: lon=0.676871, lat=49.207699
Depth 12, Axis 0: lon=0.655220, lat=49.229762
Depth 13, Axis 1: lon=0.623565, lat=49.245511
Depth 13, Axis 1: lon=0.672746, lat=49.247223
Depth 8, Axis 0: lon=0.274122, lat=49.356812
Depth 9, Axis 1: lon=0.178113, lat=49.302914
Depth 10, Axis 0: lon=0.022215, lat=49.268498
Depth 11, Axis 1: lon=-0.089605, lat=49.282566
Depth 12, Axis 0: lon=-0.024326, lat=49.264900
Depth 13, Axis 1: lon=-0.098283, lat=49.264338
Depth 14, Axis 0: lon=-0.061690, lat=49.262684
Depth 13, Axis 1: lon=-0.002153, lat=49.263484
Depth 12, Axis 0: lon=-0.031056, lat=49.291744
Depth 13, Axis 1: lon=-0.066211, lat=49.297060
Depth 14, Axis 0: lon=-0.061610, lat=49.285201
Depth 13, Axis 1: lon=0.002323, lat=49.291013
Depth 11, Axis 1: lon=0.055736, lat=49.267143
Depth 12, Axis 0: lon=0.197397, lat=49.256062
Depth 13, Axis 1: lon=0.112360, lat=49.265146
Depth 14, Axis 0: lon=0.105502, lat=49.251365
Depth 13, Axis 1: lon=0.228941, lat=49.264622
Depth 12, Axis 0: lon=0.148437, lat=49.275260
Depth 13, Axis 1: lon=0.116744, lat=49.294923
Depth 14, Axis 0: lon=0.037390, lat=49.293452
Depth 13, Axis 1: lon=0.231285, lat=49.287929
Depth 10, Axis 0: lon=0.137287, lat=49.392015
Depth 11, Axis 1: lon=0.121991, lat=49.328271
Depth 12, Axis 0: lon=0.032387, lat=49.322847
Depth 13, Axis 1: lon=0.001259, lat=49.311240
Depth 14, Axis 0: lon=-0.029790, lat=49.310384
Depth 13, Axis 1: lon=0.071503, lat=49.324113
Depth 12, Axis 0: lon=0.105159, lat=49.372589
Depth 13, Axis 1: lon=0.076749, lat=49.353753
Depth 14, Axis 0: lon=0.045559, lat=49.339315
Depth 13, Axis 1: lon=0.119568, lat=49.390223
Depth 11, Axis 1: lon=0.174101, lat=49.351178
Depth 12, Axis 0: lon=0.194599, lat=49.319524
Depth 13, Axis 1: lon=0.152230, lat=49.330731
Depth 14, Axis 0: lon=0.149363, lat=49.305850
Depth 13, Axis 1: lon=0.252274, lat=49.315233
Depth 12, Axis 0: lon=0.231383, lat=49.356363
Depth 13, Axis 1: lon=0.183485, lat=49.391212
Depth 13, Axis 1: lon=0.239147, lat=49.382968
Depth 9, Axis 1: lon=0.591405, lat=49.341442
Depth 10, Axis 0: lon=0.515557, lat=49.322774
Depth 11, Axis 1: lon=0.298410, lat=49.300508
Depth 12, Axis 0: lon=0.426645, lat=49.299373
Depth 13, Axis 1: lon=0.337603, lat=49.274729
Depth 14, Axis 0: lon=0.293487, lat=49.250153
Depth 13, Axis 1: lon=0.456177, lat=49.272527
Depth 12, Axis 0: lon=0.405093, lat=49.332088
Depth 13, Axis 1: lon=0.348759, lat=49.340597
Depth 14, Axis 0: lon=0.276074, lat=49.324500
Depth 13, Axis 1: lon=0.444440, lat=49.332412
Depth 11, Axis 1: lon=0.675262, lat=49.294083
Depth 12, Axis 0: lon=0.640493, lat=49.279884
Depth 13, Axis 1: lon=0.602799, lat=49.286180
Depth 14, Axis 0: lon=0.561523, lat=49.263712
Depth 13, Axis 1: lon=0.680063, lat=49.272041
Depth 12, Axis 0: lon=0.648040, lat=49.325723
Depth 13, Axis 1: lon=0.612239, lat=49.309777
Depth 14, Axis 0: lon=0.560363, lat=49.294609
Depth 13, Axis 1: lon=0.680384, lat=49.339661
Depth 10, Axis 0: lon=0.533317, lat=49.347581
Depth 11, Axis 1: lon=0.393360, lat=49.370614
Depth 12, Axis 0: lon=0.458032, lat=49.355648
Depth 13, Axis 1: lon=0.417407, lat=49.364844
Depth 14, Axis 0: lon=0.301003, lat=49.345116
Depth 13, Axis 1: lon=0.500528, lat=49.344748
Depth 12, Axis 0: lon=0.453392, lat=49.375686
Depth 13, Axis 1: lon=0.370438, lat=49.394005
Depth 14, Axis 0: lon=0.329746, lat=49.372764
Depth 13, Axis 1: lon=0.510407, lat=49.376974
Depth 11, Axis 1: lon=0.689163, lat=49.369307
Depth 12, Axis 0: lon=0.624393, lat=49.349322
Depth 13, Axis 1: lon=0.611862, lat=49.365710
Depth 14, Axis 0: lon=0.545997, lat=49.360004
Depth 13, Axis 1: lon=0.649130, lat=49.355534
